video_id,title,published_at,duration,views,likes,comments,tags,channel
sx9QsrIhjrg,Arthur TV Takes It TOO FAR,2024-08-09T15:01:02Z,PT20S,310820,17423,37,"chrismd,shorts",ChrisMD but shorter
vS0SrFOHdls,Rose Reacts To Herself Fumbling A Date With ChrisMD,2024-08-08T15:00:59Z,PT14M7S,366618,7686,181,"chrismd,shorts",ChrisMD but shorter
hAMItQiMClE,"""He was only meant to be milking the cow!""",2024-08-08T15:00:44Z,PT37S,239541,13931,28,"chrismd,shorts",ChrisMD but shorter
nKn4P5mpw8E,ChrisMD Has BEEF With Lando Norris,2024-08-07T15:22:18Z,PT35S,114943,3979,21,"chrismd,shorts",ChrisMD but shorter
ImDcz8ofTRc,ChrisMD's One True Love,2024-08-07T15:00:18Z,PT7M14S,483098,8024,260,"chrismd,shorts",ChrisMD but shorter
g1J9Oe6wSo8,Rose Fumbles A Date With ChrisMD,2024-08-06T15:00:45Z,PT3M15S,19482,481,42,"chrismd,shorts",ChrisMD but shorter
7xNJGXh6HTE,"""I'd love to see him in a hydraulic press""",2024-08-06T15:00:08Z,PT40S,140873,9781,34,"chrismd,shorts",ChrisMD but shorter
LchB4V4PX6c,ChrisMD Finds A New Girlfriend,2024-08-05T15:00:17Z,PT8M23S,805195,12985,225,"chrismd,shorts",ChrisMD but shorter
5kAEwbHXgJs,ChrisMD gets VIOLATED,2024-08-05T15:00:11Z,PT13S,181480,9286,72,"chrismd,shorts",ChrisMD but shorter
e0sNAP3ATlc,"""What Did You Learn From Going On 2 Dates With ChrisMD?""",2024-08-04T15:00:39Z,PT39S,1078184,33955,51,"chrismd,shorts",ChrisMD but shorter
JOQfl-KfhzY,"""I'd love to see him in a hydraulic press""",2024-08-04T15:00:19Z,PT47S,9665,526,12,"chrismd,shorts",ChrisMD but shorter
Ev5wc-PJfaI,ChrisMD Isn't Over His Ex,2024-08-03T15:00:19Z,PT2M17S,57585,934,16,"chrismd,shorts",ChrisMD but shorter
12maeRGWsRY,Bend It Like Beckham,2024-08-03T15:00:02Z,PT7S,32991,1086,8,"chrismd,shorts",ChrisMD but shorter
qJXIQQpr8wA,ChrisMD Gives This Girl The ICK,2024-08-02T15:24:53Z,PT20S,97810,3897,21,"chrismd,shorts",ChrisMD but shorter
aGqnDeyO_zA,ChrisMD Has No Rizz For 6 Minutes Straight,2024-08-02T15:00:00Z,PT6M11S,99606,2468,45,"chrismd,shorts",ChrisMD but shorter
NgBe_0Sr_kA,ChrisMD gets VIOLATED,2024-08-01T15:53:18Z,PT13S,5043,183,9,"chrismd,shorts",ChrisMD but shorter
SZ0i2Qf5Ijg,I Can Neither Confirm Nor Deny!,2024-08-01T15:39:02Z,PT10S,4450554,130553,392,"chrismd,shorts",ChrisMD but shorter
tfdsx28vJk0,"""Please marry her""",2024-07-31T14:58:06Z,PT1M,4454233,138318,633,"chrismd,shorts",ChrisMD but shorter
liKZiAw5AQ0,"""Please Marry Her""",2024-07-31T14:51:21Z,PT1M28S,34446,924,37,"chrismd,shorts",ChrisMD but shorter
kL3vUZXoGYU,ChrisMD DISS TRACK 2.0,2024-07-30T18:47:47Z,PT53S,143768,7923,43,"chrismd,shorts",ChrisMD but shorter
wyapS8vhDrg,ChrisMD DISS TRACK 2.0,2024-07-30T18:23:30Z,PT1M15S,7744,327,2,"chrismd,shorts",ChrisMD but shorter
rt6LH97FVO4,ChrisMD LOVES Taylor Swift,2024-07-28T15:00:49Z,PT8S,9592,413,5,"chrismd,shorts",ChrisMD but shorter
rlM_S2IQNgQ,Danny Aarons' NEWEST Tattoo,2024-07-27T15:00:53Z,PT35S,7705,168,6,"chrismd,shorts",ChrisMD but shorter
elYhp4Hs5cE,This ChrisMD Video Was RIGGED,2024-07-27T15:00:39Z,PT44S,29755,1452,8,"chrismd,shorts,Arthur tv,football",ChrisMD but shorter
kYpOHP8FWKE,Danny Aarons' NEWEST Tattoo,2024-07-26T15:00:45Z,PT26S,555347,26237,69,"chrismd,shorts,Danny aarons",ChrisMD but shorter
dMRDqSpBkfE,ChrisMD and Danny Aarons Get Zesty For 2 Minutes Straight,2024-07-26T15:00:40Z,PT2M13S,9162,365,8,"chrismd,shorts",ChrisMD but shorter
wlZ3V38Gn0Y,The REAL Reason ChrisMD Didn't Play In Soccer Aid,2024-07-25T15:01:02Z,PT14S,4755,155,5,"chrismd,shorts",ChrisMD but shorter
J9LEDlthXe8,Arthur TV CALLS OUT Danny Aarons,2024-07-25T15:00:29Z,PT21S,931558,39455,113,"chrismd,shorts,Danny aarons,Arthur TV",ChrisMD but shorter
C9gNFN0PgXo,Arthur TV NEEDS A Hair Transplant,2024-07-24T15:00:21Z,PT17S,89258,3824,12,"chrismd,shorts,Arthur tv",ChrisMD but shorter
AmaGFjVFbZY,ChrisMD MUGS OFF A Youtube Legend,2024-07-24T15:00:17Z,PT2M23S,2790,95,3,"chrismd,shorts",ChrisMD but shorter
SAj_yGCG-mk,1 AMAZING Goal In Every ChrisMD Video Ever,2024-07-23T15:00:32Z,PT30M47S,173280,4008,83,"chrismd,shorts",ChrisMD but shorter
34dWiNYGZXc,The REAL Reason ChrisMD Didn't Play In Soccer Aid,2024-07-23T15:00:03Z,PT14S,169338,7150,19,"chrismd,shorts,football,soccer aid",ChrisMD but shorter
ddjffkcwSzU,This ChrisMD Video Was RIGGED,2024-07-22T15:00:26Z,PT4M19S,4246,154,7,"chrismd,shorts",ChrisMD but shorter
Be2lyz4qFRU,Danny Aarons Hits ArthurTV In The Balls,2024-07-22T15:00:10Z,PT30S,110785,4958,23,"chrismd,shorts,Arthur tv,Danny aarons",ChrisMD but shorter
yq2RlyFoPOs,⁠The BEST Overhead Kicks Ever On The ChrisMD Channel,2024-07-21T15:00:50Z,PT4M24S,11382,362,5,"chrismd,shorts",ChrisMD but shorter
VaaK9cy14Tw,Danny Aarons Is UNHINGED,2024-07-21T15:00:32Z,PT19S,457551,26462,65,"chrismd,shorts,Danny aarons",ChrisMD but shorter
hP1riVo0TTI,"TOP 10 GOALS | Every Euro's Country Competes for £10,000",2024-07-20T15:00:41Z,PT59S,24102,920,15,"chrismd,shorts,football",ChrisMD but shorter
MnBO2W-rzOQ,"Every Euro's Country Competes for £10,000 | UNSEEN FOOTAGE",2024-07-20T15:00:27Z,PT26M35S,143770,4215,38,"chrismd,shorts",ChrisMD but shorter
GUo4nv5-H-I,Every Time W2S' Mum Has Been Hit In The Face On The ChrisMD Channel,2024-07-19T16:19:20Z,PT3M27S,6180,296,11,"chrismd,shorts",ChrisMD but shorter
s7suQ5318PA,"Look, It's George Vest!",2024-07-19T15:02:40Z,PT59S,55431,3038,9,"chrismd,shorts,George clarkey,Arthur TV,football",ChrisMD but shorter
hMwkpM5__j8,ChrisMD LOVES Taylor Swift,2024-07-18T15:35:36Z,PT8S,18785,1038,13,"chrismd,shorts,Taylor Swift",ChrisMD but shorter
MYmxJCivbKQ,"BEST MOMENTS | Every Euro's Country Competes for £10,000",2024-07-18T15:01:41Z,PT5M53S,4995,183,5,"chrismd,shorts",ChrisMD but shorter
6seMBMkfmHU,"And thus, a legend was born...",2024-07-17T15:22:23Z,PT18S,25724,1289,16,"chrismd,shorts",ChrisMD but shorter
ENz_EyTPaNo,"TOP 20 SAVES | Every Euro's Country Competes for £10,000",2024-07-17T15:00:13Z,PT2M55S,3253,113,5,"chrismd,shorts",ChrisMD but shorter
novpS6af3v0,"""We've got a rematch!""",2024-07-16T15:00:50Z,PT13S,71215,3935,26,"chrismd,shorts,football,Arthur TV",ChrisMD but shorter
7xMaCLmJJ1w,"TOP 10 GOALS | Every Euro's Country Competes for £10,000",2024-07-16T15:00:08Z,PT2M35S,3434,153,6,"chrismd,shorts",ChrisMD but shorter
inUnR4Vsz2M,Danny Aarons VIOLATES Arthur TV,2024-07-15T15:19:31Z,PT11S,92950,3124,10,"chrismd,shorts,Danny aarons,football,Arthur TV",ChrisMD but shorter
IcOOwxoBzZA,This ChrisMD Free Kick Was UNSTOPPABLE,2024-07-15T15:00:29Z,PT41S,1691,68,8,"chrismd,shorts",ChrisMD but shorter
ZkVER9zvKCU,Danny Aarons Almost CANCELS Himself,2024-07-14T15:00:35Z,PT4S,15537,787,6,"chrismd,shorts,Danny aarons",ChrisMD but shorter
Xvpk15KA9qs,"""Theo Baker Is Always Hungary""",2024-07-14T15:00:32Z,PT9S,21488,899,5,"chrismd,shorts,Theo baker",ChrisMD but shorter
8tTm67LnhMo,Danny Aarons HUMBLED For 3 Minutes Straight,2024-07-14T15:00:08Z,PT3M25S,19172,495,10,"chrismd,shorts",ChrisMD but shorter
avHFfwYQpQM,This ChrisMD Free Kick Was UNSTOPPABLE,2024-07-14T15:00:03Z,PT15S,20438,1008,6,"chrismd,shorts,football",ChrisMD but shorter
bE5lelWXKxM,Danny Aarons Hits ArthurTV In The Balls,2024-07-13T15:00:37Z,PT47S,16207,329,12,"chrismd,shorts",ChrisMD but shorter
FHWZGfBSrak,It's S**t Being Scottish,2024-07-13T15:00:17Z,PT13S,99599,3438,22,"chrismd,shorts,football",ChrisMD but shorter
KHBG2YMuWYE,"‘Every Euro’s Country Competes for £10,000' but it’s just puns",2024-07-12T15:13:09Z,PT1M48S,2725,142,6,"chrismd,shorts",ChrisMD but shorter
p2tAOn3zwXs,This ChrisMD Volley Was COLD 🥶,2024-07-12T15:00:52Z,PT15S,15423,651,7,"chrismd,shorts,football",ChrisMD but shorter
Rq97g4pSMZk,Jack Black’s First Appearance On The ChrisMD Channel,2024-07-11T14:19:35Z,PT1M35S,7655,225,9,"chrismd,shorts",ChrisMD but shorter
iVgKHCQrb0k,England LOSE Euro’s Semi Final,2024-07-10T12:17:33Z,PT1M46S,4486,147,16,"chrismd,shorts",ChrisMD but shorter
Law9FvShbws,Arthur TV Was So Out Of Pocket For This,2024-07-08T15:30:25Z,PT6S,154122,7810,25,"chrismd,shorts,football,arthurtv,Arthur tv",ChrisMD but shorter
YA4dX5QA_Qc,Arthur TV Is Better At Free Kicks Than ChrisMD,2024-07-08T15:17:40Z,PT1M49S,4556,213,11,"chrismd,shorts",ChrisMD but shorter
ht5IV4fBgzw,It's Time To UNLEASH Danny Aarons,2024-07-07T15:00:39Z,PT26S,16926,866,5,"chrismd,shorts,Danny aarons,football",ChrisMD but shorter
rGJKDwTzGvA,Danny Aarons' Football Ability Is EMBARRASSING,2024-07-06T15:00:48Z,PT10S,22180,938,6,"chrismd,shorts,Danny aarons,football",ChrisMD but shorter
_jptMQpOqXs,Danny Aarons Getting RATTLED For 3 Minutes Straight,2024-07-06T15:00:29Z,PT3M34S,17347,463,23,"chrismd,shorts",ChrisMD but shorter
YuzYqz2Rc9E,The Boots Don't Lie...,2024-07-05T16:24:21Z,PT16S,35850,1364,8,"chrismd,shorts,Danny aarons,football",ChrisMD but shorter
yE6RvD0Eb9k,Scotland ACTUALLY Make It Out The Group Stages,2024-07-05T16:22:43Z,PT3M11S,3102,129,7,"chrismd,shorts",ChrisMD but shorter
hIxa8ykhAzg,"""Welcome To Jurassic Park""",2024-07-04T15:00:44Z,PT8S,3233,162,9,"chrismd,shorts",ChrisMD but shorter
BmA3XJe0T2Q,Arthur TV is Unintentionally Hilarious,2024-07-03T15:00:11Z,PT1M11S,22115,771,8,"chrismd,shorts",ChrisMD but shorter
2omtSFhXNmE,This Is So Much Funnier Than It Should Be,2024-07-02T15:26:53Z,PT49S,25066,1214,9,"chrismd,shorts,football,Arthur TV",ChrisMD but shorter
DC6F-AgSBDs,ChrisMD Would Absolutely BATTER Danny Aarons,2024-07-02T15:10:58Z,PT17S,17421,701,7,"chrismd,shorts,Danny aarons",ChrisMD but shorter
3bvHOiricw0,1 AMAZING Goal Scored Every Year On The ChrisMD Channel,2024-07-02T15:09:33Z,PT4M41S,92560,3163,60,"chrismd,shorts",ChrisMD but shorter
JEIIWiYbAWo,ChrisMD Scores UNREAL 45 Yard Volley  ⁠,2024-07-01T19:44:06Z,PT35S,18946,738,7,"chrismd,shorts,football",ChrisMD but shorter
zBZBc0wwjtg,Theo Baker BRUTALLY Ranks ChrisMD's Best Football Moments,2024-07-01T15:00:56Z,PT5M31S,10330,294,11,"chrismd,shorts",ChrisMD but shorter
3v_jwv0EJx8,There Was No Need For That...,2024-06-30T15:00:04Z,PT7S,14364,772,7,"chrismd,shorts,George clarkey",ChrisMD but shorter
qRmuSZvmsTY,"""Unlucky First Attempt Arthur""",2024-06-29T15:00:53Z,PT29S,17963,905,8,"chrismd,shorts,arthurtv,Arthur tv,football",ChrisMD but shorter
KpsDxzQG7S0,ChrisMD Scores UNREAL 45 Yard Volley  ⁠,2024-06-29T15:00:15Z,PT42S,2833,114,1,"chrismd,shorts",ChrisMD but shorter
AYGeBUVr1jk,Every George Clarke Big Head Joke Ever Made,2024-06-28T15:21:04Z,PT2M55S,17198,789,14,"chrismd,shorts",ChrisMD but shorter
zyavMRCdo10,"""Welcome To Jurassic park""",2024-06-28T15:00:58Z,PT8S,14691,665,5,"chrismd,shorts",ChrisMD but shorter
q435NyqumDA,ChrisMD CRASHES A Hen Party,2024-06-27T15:00:48Z,PT2M37S,4584,179,5,"chrismd,shorts",ChrisMD but shorter
2kEdeYOM1Es,TOP 5 GOALS | Beta Squad Took 100 Shots Each,2024-06-27T15:00:02Z,PT58S,68307,3138,31,"chrismd,shorts,beta squad,football",ChrisMD but shorter
TEv4re0Kvdc,BEST MOMENTS | Beta Squad Took 100 Shots Each,2024-06-26T15:40:03Z,PT5M2S,5291,245,2,"chrismd,shorts",ChrisMD but shorter
6NJH3AS857U,ChrisMD Is A Certified Chick Magnet,2024-06-26T15:00:06Z,PT35S,1609061,66146,134,"chrismd,shorts",ChrisMD but shorter
E8u1my3Dihs,This Goal Was So Unnecessarily Top Corner,2024-06-25T15:10:34Z,PT18S,23386,1089,4,"chrismd,shorts,football",ChrisMD but shorter
euEB1Yev0cg,ChrisMD Carries Sidemen Video For 14 Minutes Straight,2024-06-25T15:06:14Z,PT14M14S,399886,10193,83,"chrismd,shorts",ChrisMD but shorter
R_u-dgFtMFI,No Visual Effects Were Used In The Making Of This Goal,2024-06-24T15:16:21Z,PT17S,11293,491,6,"chrismd,shorts,beta squad,football",ChrisMD but shorter
MeVfQ5ClGhU,Chunkz Drops A DISASTERCLASS,2024-06-24T15:00:18Z,PT2M58S,2698,118,3,"chrismd,shorts",ChrisMD but shorter
D3M0bZculS0,Deji | AMAZING Goals And Skills,2024-06-23T15:00:11Z,PT8M23S,10257,354,14,"chrismd,shorts",ChrisMD but shorter
jsjd8lunjIA,The Exact Moment Niko Omilana's Football Career Ended,2024-06-22T15:00:40Z,PT22S,25902,892,7,"chrismd,shorts,niko omilana,football",ChrisMD but shorter
hIWla3sLzSE,TOP 5 GOALS | Beta Squad Took 100 Shots Each,2024-06-22T15:00:39Z,PT1M53S,2858,125,4,"chrismd,shorts",ChrisMD but shorter
XLEnjv4PVuM,ChrisMD Gets CANCELLED,2024-06-21T15:21:55Z,PT19S,2867,145,3,"chrismd,shorts",ChrisMD but shorter
P3XXLrY6Xc0,"""I think Deji's got this""",2024-06-21T15:00:31Z,PT21S,66433,2347,13,"chrismd,shorts,deji,football",ChrisMD but shorter
mY1V2LVq-Fg,Deji Getting VIOLATED For 8 Minutes Straight,2024-06-20T15:00:46Z,PT8M36S,276999,5691,76,"chrismd,shorts",ChrisMD but shorter
3gJFoqcjj-M,Niko Omilana VIOLATES Aj Shabeel,2024-06-20T15:00:04Z,PT12S,22932,877,3,"chrismd,shorts,Niko Omilana,Aj Shabeel,Beta Squad",ChrisMD but shorter
n-i5zNblQ8I,The Exact Moment Niko Omilana's Football Career Ended,2024-06-19T15:00:47Z,PT34S,2373,113,2,"chrismd,shorts",ChrisMD but shorter
O2c9sI9M3s8,There Are No Excuses For This Chunkz Disasterclass,2024-06-19T15:00:20Z,PT24S,49123,1564,11,"chrismd,shorts,chunkz,football,deji",ChrisMD but shorter
eqCqt6DEn0U,"""How did that technique produce that?""",2024-06-18T15:00:37Z,PT47S,2955,160,12,"chrismd,shorts",ChrisMD but shorter
2liE_eJzrN0,ChrisMD Gets Frightened By Nothing,2024-06-18T15:00:02Z,PT10S,25015,1063,5,"chrismd,shorts,football",ChrisMD but shorter
nDgs5TbW6q8,Niko Omilana VIOLATES Aj Shabeel,2024-06-17T15:00:45Z,PT47S,2163,90,2,"chrismd,shorts",ChrisMD but shorter
gxKdyOM-VYI,"""How did that technique produce that?""",2024-06-17T15:00:39Z,PT35S,19756,982,13,"chrismd,shorts,niko omilana,beta squad,football",ChrisMD but shorter
ZDZuxyBJdGg,I Wish I Could Unsee This,2024-06-16T15:00:27Z,PT24S,24622,940,8,"chrismd,shorts,Beta Squad,Deji",ChrisMD but shorter
XCu8tKvrz-M,Deji Scores The PERFECT Penalty,2024-06-16T15:00:22Z,PT49S,4773,220,2,"chrismd,shorts",ChrisMD but shorter
EICSVG7xXUg,Niko Omilana Calls Out KSI,2024-06-15T15:00:24Z,PT33S,1745,104,1,"chrismd,shorts",ChrisMD but shorter
8RRo7KJVAZk,ChrisMD Gets Cancelled,2024-06-15T15:00:08Z,PT19S,23206,1250,12,"chrismd,shorts,Beta Squad,Niko Omilana,NDL,Aj Shabeel",ChrisMD but shorter
8Rcw5WSOsgI,Beta Squad Took 100 Shots and Scored ___ Goals | UNSEEN FOOTAGE,2024-06-14T16:53:05Z,PT28M36S,167543,5055,48,"chrismd,shorts",ChrisMD but shorter
LEGm66DXksA,Beta Squad Shoot: Day 1,2024-06-14T15:00:17Z,PT1M,43605,2138,10,"chrismd,shorts,football,beta squad",ChrisMD but shorter
fD1Mt6kTVo4,Cue The Music Deji!,2024-06-13T15:00:40Z,PT18S,24505,1044,9,"chrismd,shorts,football,deji,beta squad",ChrisMD but shorter
_BEKHT0H_i4,ChrisMD's Editor Is Getting Fired For This,2024-06-13T15:00:38Z,PT20S,13001,426,5,"chrismd,shorts",ChrisMD but shorter
_knevzVNbU8,Niko Omilana Should take Penalties For England,2024-06-12T15:38:42Z,PT37S,2878,142,5,"chrismd,shorts",ChrisMD but shorter
DG3uMKPqMqo,"ChrisMD Does ""The Jurgen Klopp""",2024-06-11T15:05:15Z,PT42S,3859,164,0,"chrismd,shorts",ChrisMD but shorter
kLAQb8_GLsw,"""I don't rate the lifespan of those windows""",2024-06-11T15:00:47Z,PT29S,127220,6090,11,"chrismd,shorts,football",ChrisMD but shorter
55fHERjS0D8,ChrisMD Gets Frightened By Nothing,2024-06-10T15:47:57Z,PT15S,9704,321,6,"chrismd,shorts",ChrisMD but shorter
d29X7VhT4QE,"Sorry, could you repeat that please?",2024-06-10T15:00:37Z,PT12S,20976,978,5,"chrismd,shorts",ChrisMD but shorter
17LJH_KrgrQ,Why ChrisMD Prefers KSI Over Deji,2024-06-09T20:59:22Z,PT49S,16128,370,8,"chrismd,shorts",ChrisMD but shorter
wYpLChv9WYY,What Is Wrong With This Man?,2024-06-09T15:20:21Z,PT25S,18690,722,5,"chrismd,shorts,deji",ChrisMD but shorter
yzF0y8vtFmg,Deji Scores The PERFECT Penalty,2024-06-09T15:20:05Z,PT41S,26700,1352,2,"chrismd,shorts,football,Deji,Beta Squad",ChrisMD but shorter
4rtdUI13OLA,Niko Omilana Scores The Best Goal of His Life!,2024-06-08T11:58:16Z,PT22S,8474,289,9,"chrismd,shorts",ChrisMD but shorter
NzOPG5wsiKo,New ChrisMD Lore Unlocked,2024-06-07T15:13:36Z,PT13S,22349,1078,4,"chrismd,shorts",ChrisMD but shorter
tMwwdct5UwE,A Sturridge And ChrisMD Partnership Would Have Won Liverpool The League,2024-06-07T15:12:28Z,PT2M19S,5668,167,3,"chrismd,shorts",ChrisMD but shorter
V-7iKNCrWJU,Miniminter Reacts To ChrisMD's MOTM Performance,2024-06-06T15:00:23Z,PT58S,5980,208,4,"chrismd,shorts",ChrisMD but shorter
o-VzLR0pXZQ,ChrisMD ENDS Danny Aarons' Career,2024-06-05T15:01:00Z,PT42S,8452,243,9,"chrismd,shorts",ChrisMD but shorter
DDuOUTc2N2Q,ChrisMD Ends Danny Aarons' Career,2024-06-05T15:00:21Z,PT16S,34318,1511,14,"chrismd,shorts,football,Danny aarons",ChrisMD but shorter
gQA3TF8F5_4,ChrisMD Drops A MOTM Performance In Beta Squad vs AMP Charity Match,2024-06-04T15:00:41Z,PT6M35S,113693,1858,90,"chrismd,shorts",ChrisMD but shorter
Zy3kyrCxdwA,Steven Gerrard Has Been Reborn,2024-06-04T15:00:35Z,PT24S,24077,1155,19,"chrismd,shorts,football,beta squad,amp",ChrisMD but shorter
Mq8AKwMOBSc,ChrisMD's STUNNER In Beta Squad vs AMP Charity Match,2024-06-03T15:00:21Z,PT29S,19448,690,15,"chrismd,shorts,football,beta squad,amp",ChrisMD but shorter
G8EI2zxmYag,ChrisMD's STUNNER In Beta Squad vs AMP Charity Match,2024-06-03T15:00:15Z,PT1M36S,8330,286,22,"chrismd,shorts",ChrisMD but shorter
smQnTFWPJU0,1 AMAZING Goal Scored By Every YouTuber On The ChrisMD Channel,2024-06-02T15:00:55Z,PT13M41S,715684,18163,268,"chrismd,shorts",ChrisMD but shorter
hfhjM6tAXok,Who's got A Magic Sponge?,2024-06-02T15:00:38Z,PT33S,18378,961,8,"chrismd,shorts,football",ChrisMD but shorter
B1PYPk-e3Bg,Hit The Ref!,2024-06-01T15:00:16Z,PT13S,18736,1073,6,"chrismd,shorts,football",ChrisMD but shorter
83UWOJgOsu4,ChrisMD ALMOST DIED In An Avalanche,2024-06-01T15:00:12Z,PT3M35S,5662,224,7,"chrismd,shorts",ChrisMD but shorter
8LVcqCFinY0,Is ChrisMD Ready To Have Kids?,2024-05-31T16:01:03Z,PT2M2S,5970,192,13,"chrismd,shorts",ChrisMD but shorter
P6iti36KpkU,"""I think I heard them pop""",2024-05-31T15:55:52Z,PT31S,9517,450,8,"chrismd,shorts,football",ChrisMD but shorter
JYjHz0qQYT8,"""He hits the deck like a sack of potatoes""",2024-05-30T16:01:51Z,PT25S,33210,1409,16,"chrismd,shorts,football",ChrisMD but shorter
skvptTZHJmU,Calfreezy Being WEIRD AF For 2 Minutes Straight,2024-05-30T15:00:21Z,PT2M14S,7069,326,11,"chrismd,shorts",ChrisMD but shorter
SJ236skoTT4,Maybe That's What Happened To Angry Ginge,2024-05-29T15:00:32Z,PT26S,20488,841,7,"chrismd,shorts,football,angry ginge,angryginge13",ChrisMD but shorter
4yK6TqpqRAM,This Shot DAMAGED A Building,2024-05-29T15:00:08Z,PT18S,2929,97,1,"chrismd,shorts",ChrisMD but shorter
HdqlARy5l-s,Stephen Tries’ Best Moments | The Best Goal of This Video Gets Hung in The Louvre,2024-05-28T15:05:10Z,PT8M25S,189098,3834,22,"chrismd,shorts",ChrisMD but shorter
b3ZxJCf0TbI,The Slowest Overhead Kick EVER?,2024-05-28T15:00:26Z,PT24S,24630,1074,7,"chrismd,shorts,football,arthurtv,Arthur tv",ChrisMD but shorter
cTcLsXZKBSY,This Tom Garratt Shot DAMAGED A Building,2024-05-27T15:00:27Z,PT18S,55079,1714,10,"chrismd,shorts,football,pitchside,Tom Garratt",ChrisMD but shorter
232B0DhCUrM,"""He's the white Diaby!""",2024-05-27T15:00:04Z,PT49S,2487,131,4,"chrismd,shorts",ChrisMD but shorter
Z67urSqsWCo,The WORST Overhead Kicks You'll Ever Watch,2024-05-26T15:00:28Z,PT12S,26515,1231,7,"chrismd,shorts,football,calfreezy",ChrisMD but shorter
Vi4MPb-A4-k,This Goal Was SO COLD,2024-05-26T15:00:20Z,PT30S,2612,147,3,"chrismd,shorts",ChrisMD but shorter
mN8LlRk_9Y4,"""Is he a pirate?""",2024-05-25T15:00:41Z,PT11S,59923,3295,9,"chrismd,shorts,football,George clarke,George clarkey,arthurtv,Arthur tv",ChrisMD but shorter
Y6dxJhsdDb8,This Goal Defied PHYSICS,2024-05-25T15:00:26Z,PT17S,101317,1151,22,"chrismd,shorts",ChrisMD but shorter
rQv_DaWm94M,I Hung One Of The Best Goals Of My Life In The Louvre,2024-05-24T15:00:47Z,PT1M,41151,2094,11,"chrismd,shorts,football",ChrisMD but shorter
gKrUSoIxrhs,The Best Goal of This Video Gets Hung in The Louvre | UNSEEN FOOTAGE,2024-05-24T15:00:46Z,PT27M38S,417272,10620,82,"chrismd,shorts",ChrisMD but shorter
o-1ojAzlKWQ,Theo Baker Is A Walking Ick,2024-05-23T15:00:46Z,PT11S,124366,4492,16,"chrismd,shorts,football,Theo Baker",ChrisMD but shorter
Mtf0bbc_d6k,What Is ChrisMD Looking For In A Wife?,2024-05-23T15:00:19Z,PT3M48S,9144,347,8,"chrismd,shorts",ChrisMD but shorter
RE6_3iuCYFQ,"""This would be so cold if I got it first try""",2024-05-22T15:00:31Z,PT23S,74208,3508,8,"chrismd,shorts,football",ChrisMD but shorter
RtPXdF3rmVQ,ChrisMD Sneaks A Painting Next To The Mona Lisa,2024-05-22T15:00:21Z,PT1M26S,1661,93,3,"chrismd,shorts",ChrisMD but shorter
hN06ytFUhIY,"""He's the white Diaby!""",2024-05-21T15:00:41Z,PT33S,164101,7440,23,"chrismd,shorts,Theo baker,football",ChrisMD but shorter
3CpwCl7KrNE,Pitchside Carry ChrisMD Video For 5 Minutes Straight,2024-05-21T15:00:06Z,PT5M,67982,1652,14,"chrismd,shorts",ChrisMD but shorter
TLIrWstmXQ8,ChrisMD VIOLATES Theo Baker's Mum,2024-05-20T15:19:38Z,PT12S,87588,4226,8,"chrismd,shorts,Theo baker",ChrisMD but shorter
bJ3uJmbuIOQ,This Edit Is A MASTERPIECE,2024-05-20T15:03:39Z,PT1M33S,3308,193,5,"chrismd,shorts",ChrisMD but shorter
y7HrOkYR-T8,Stephen Tries FORGIVES Jeremy Lynch,2024-05-18T15:00:57Z,PT40S,98147,1162,14,"chrismd,shorts",ChrisMD but shorter
EdDp2eGXPqQ,"""From Tries to Hawking, I'm still Stephen""",2024-05-18T15:00:10Z,PT7S,42639,2002,9,"chrismd,shorts,Stephen Tries",ChrisMD but shorter
Pmzoy6XaEMk,Angry Ginge Is FERAL For ArthurTV,2024-05-16T15:18:57Z,PT38S,810553,38930,148,"chrismd,shorts,angryginge13,angry ginge,football,ArthurTV",ChrisMD but shorter
AvIKybsHGIM,Angry Ginge Is FERAL,2024-05-16T15:00:03Z,PT3M42S,476213,8860,100,"chrismd,shorts",ChrisMD but shorter
cSAuUWkv4ps,This Free Kick is Sheer Perfection,2024-05-15T16:30:34Z,PT12S,26555,1210,10,"chrismd,shorts,football",ChrisMD but shorter
XU9Dg_PQRAo,W2S's First Appearance On The ChrisMD Channel,2024-05-15T15:51:08Z,PT3M32S,6450,300,8,"chrismd,shorts",ChrisMD but shorter
eTUhgCuVgQs,Does This Count As Two Yellow Cards?,2024-05-15T15:49:06Z,PT33S,16600,828,13,"chrismd,shorts,football",ChrisMD but shorter
J-c-0oIE9To,Theo Baker Getting VIOLATED For 2 Minutes Straight,2024-05-14T15:00:23Z,PT2M10S,9979,300,3,"chrismd,shorts",ChrisMD but shorter
C5T8wXObXHo,Theo Baker Is The Most BORING Man On Earth,2024-05-14T15:00:10Z,PT2M2S,2144,125,7,"chrismd,shorts",ChrisMD but shorter
9WTNOg-rcRo,Scoring 1 AMAZING Goal With Every Body Part | UNSEEN FOOTAGE,2024-05-13T19:35:53Z,PT28M15S,342510,9543,94,"chrismd,shorts",ChrisMD but shorter
w46Lh9rkcK4,ChrisMD's Best Drunk Moments,2024-05-09T15:20:58Z,PT10M20S,195920,5886,62,"chrismd,shorts",ChrisMD but shorter
YvjIxbP7iug,Stephen Tries Sabotages ChrisMD,2024-05-08T15:07:18Z,PT6M35S,10697,363,13,"chrismd,shorts",ChrisMD but shorter
